q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33,phi_rad,theta_rad,psi_rad
83.80015563964844,16.80031394958496,-169.7025146484375,-201.48692321777344,2.6318724155426025,74.76404571533203,-34.30546569824219,-303.0245361328125,890.8493041992188,-0.7687076330184937,-0.6292017698287964,-0.11486347764730453,0.3465552031993866,-0.25879791378974915,-0.9016224145889282,0.5375760197639465,-0.7328906655311584,0.4169931411743164,2.718050241470337,-0.5675598382949829,-1.0535051822662354
82.44463348388672,-21.11118507385254,-197.51312255859375,18.012470245361328,-80.71258544921875,-64.7568130493164,-19.420217514038086,-336.7369079589844,405.3131408691406,-0.7600492835044861,0.5390520691871643,0.36297112703323364,0.6498284935951233,0.6363728642463684,0.41563525795936584,-0.006935956422239542,0.5517721772193909,-0.8339660167694092,2.434213399887085,0.006936011835932732,2.55708909034729
22.59270668029785,-7.919251441955566,-76.0695571899414,-242.75216674804688,-82.4159927368164,123.08241271972656,13.829662322998047,-72.51493072509766,1106.0960693359375,0.5340099334716797,-0.35351479053497314,0.7680239081382751,0.7070813775062561,-0.3112986385822296,-0.6349244713783264,0.4635399580001831,0.8821113109588623,0.0837271437048912,0.9239556789398193,-0.4819861352443695,1.4761631488800049
4.039685249328613,108.0026626586914,31.471269607543945,-165.68821716308594,-26.104822158813477,9.280187606811523,14.003898620605469,9.930425643920898,9.65310287475586,-0.22795329988002777,0.13043534755706787,-0.9648959040641785,0.3601701855659485,0.9319897294044495,0.04089808836579323,0.9046075344085693,-0.33820387721061707,-0.25942903757095337,2.1350595951080322,-1.130458116531372,-2.2251386642456055
-136.8448486328125,-79.94129943847656,27.201370239257812,176.42535400390625,-30.344764709472656,74.3704833984375,63.73503112792969,63.2979736328125,796.3077392578125,0.5380094051361084,0.4763243794441223,-0.6954574584960938,-0.7932348251342773,0.006970752030611038,-0.60887610912323,-0.2851746678352356,0.8792421221733093,0.3815873861312866,-0.9748191833496094,0.2891886234283447,1.1613309383392334
6.097257614135742,75.69857788085938,-114.9000244140625,-14.020440101623535,102.16864776611328,113.99186706542969,618.9202880859375,46.58342742919922,668.7634887695312,-0.4056912064552307,-0.7905274629592896,0.4587820768356323,-0.9138827919960022,0.35921451449394226,-0.18916448950767517,-0.015261434018611908,-0.49601539969444275,-0.8681796789169312,-1.9885830879211426,0.015262027271091938,-2.6225223541259766
-64.61231994628906,107.21620178222656,-92.34588623046875,98.48516845703125,54.99274444580078,-35.393409729003906,374.0029296875,-633.14501953125,243.52919006347656,-0.16295719146728516,-0.08575046062469482,0.9828997850418091,-0.9347905516624451,-0.30525973439216614,-0.18161264061927795,0.3156130611896515,-0.9484004378318787,-0.03041442483663559,-1.7433868646621704,-0.32110267877578735,-1.602854609489441
111.2118911743164,9.357653617858887,59.385948181152344,235.8174285888672,104.06900787353516,147.0072479248047,-31.907791137695312,264.0714416503906,467.3272399902344,-0.44899916648864746,0.665550708770752,0.596189558506012,-0.1548428237438202,-0.7150888442993164,0.6816682815551758,0.8800133466720581,0.21375273168087006,0.42413008213043213,-2.809502363204956,-1.075890302658081,0.4668259024620056
-120.0041732788086,52.35851287841797,0.10092582553625107,15.529950141906738,7.597456455230713,-107.48487091064453,-280.3044738769531,-491.2246398925781,289.3138427734375,0.889495849609375,-0.4000222682952881,-0.2208603322505951,-0.45677870512008667,-0.7654432654380798,-0.4532656967639923,0.01226034015417099,0.5040622353553772,-0.8635802865028381,-0.4744092524051666,-0.012260647490620613,2.613253116607666
-115.33258819580078,84.03656768798828,-159.6064910888672,123.22636413574219,-109.96219635009766,-31.58924102783203,-241.75445556640625,-360.0010986328125,748.2201538085938,0.2934200167655945,0.35491952300071716,-0.8876580595970154,0.7220973968505859,-0.690774142742157,-0.03750475496053696,-0.626482367515564,-0.6299708485603333,-0.45897337794303894,1.1848329305648804,0.6770318746566772,-2.2004361152648926
-161.83615112304688,55.18757629394531,-120.91271209716797,-17.441953659057617,-55.52333450317383,5.67879581451416,-329.7293395996094,-129.50315856933594,1004.970947265625,0.8347994685173035,-0.12097863107919693,0.5370979905128479,0.19554144144058228,0.9771053194999695,-0.08383752405643463,-0.5146588087081909,0.17501240968704224,0.8393433094024658,0.23008936643600464,0.54060959815979,0.20556576550006866
53.59989929199219,-60.775360107421875,9.80323600769043,152.5583038330078,114.96306610107422,-42.94971466064453,-140.38180541992188,-132.67698669433594,883.7606811523438,0.3489551246166229,-0.36083951592445374,-0.8648845553398132,-0.30578577518463135,0.828543484210968,-0.4690530598163605,0.885847270488739,0.4281478524208069,0.17878492176532745,-0.7195599675178528,-1.0883169174194336,1.1752293109893799
126.86463165283203,-77.9839096069336,68.35470581054688,-155.407958984375,-32.79922103881836,-146.33876037597656,-57.630035400390625,46.042259216308594,543.7943115234375,0.41018733382225037,0.5507012009620667,-0.7269625663757324,0.7784092426300049,0.20393860340118408,0.5937070846557617,0.47521093487739563,-0.809405505657196,-0.34501785039901733,1.0858173370361328,-0.4952037036418915,-1.9737344980239868
113.94818878173828,14.194250106811523,59.848388671875,-191.9075164794922,101.8736572265625,-50.56339645385742,-134.2899169921875,261.5652160644531,450.294677734375,0.4845333397388458,-0.691887378692627,-0.5352750420570374,0.70439213514328,-0.054245319217443466,0.7077352404594421,-0.5187092423439026,-0.7199648022651672,0.4610762894153595,0.968254804611206,0.5453404784202576,-1.0011887550354004
-89.66117095947266,54.42394256591797,-191.84910583496094,13.75365161895752,-6.8626508712768555,-162.53814697265625,-2.7351832389831543,68.5948715209961,857.3369140625,0.5195232629776001,0.8538112640380859,-0.033195849508047104,-0.4871126115322113,0.3278675675392151,0.8094593286514282,0.7020092606544495,-0.40436282753944397,0.5862370133399963,-0.7532122731208801,-0.7782148718833923,-0.6038203835487366
-22.378040313720703,-28.343992233276367,-132.864990234375,232.35862731933594,25.557180404663086,-124.5032958984375,-555.2907104492188,198.33177185058594,783.8174438476562,-0.030332330614328384,0.05004192143678665,-0.9982864856719971,-0.9694015383720398,0.24193313717842102,0.041582267731428146,0.24359934031963348,0.9690017700195312,0.04117231443524361,-1.6020759344100952,-0.24607525765895844,1.5283324718475342
87.42475128173828,-13.151827812194824,-38.31032180786133,-64.83513641357422,36.02192306518555,65.49732971191406,50.951454162597656,161.42892456054688,1079.73828125,0.05611720308661461,0.824433445930481,0.5631698966026306,-0.606942892074585,-0.41970106959342957,0.6748861074447632,0.7927617430686951,-0.3796847462654114,0.4768316447734833,-1.4785996675491333,-0.915326714515686,-0.6724598407745361
