subspace_id,branch_label,branch_name,x_mm,y_mm,z_mm
20,1,shoulder_negative|elbow_low|wrist_middle,-686.1071166992188,76.9668197631836,193.30003356933594
20,1,shoulder_negative|elbow_low|wrist_middle,-2.208904266357422,-141.34097290039062,1137.5760498046875
20,1,shoulder_negative|elbow_low|wrist_middle,78.61373901367188,594.6454467773438,174.54443359375
20,1,shoulder_negative|elbow_low|wrist_middle,-364.283203125,621.8592529296875,400.1986999511719
20,1,shoulder_negative|elbow_low|wrist_middle,489.710205078125,578.5374755859375,573.6126098632812
20,1,shoulder_negative|elbow_low|wrist_middle,-377.1690673828125,53.90483093261719,627.4515380859375
20,1,shoulder_negative|elbow_low|wrist_middle,-242.76510620117188,573.6515502929688,850.71875
20,1,shoulder_negative|elbow_low|wrist_middle,5.028746128082275,566.4346313476562,837.9154052734375
20,1,shoulder_negative|elbow_low|wrist_middle,-631.84228515625,253.84524536132812,779.9898681640625
20,1,shoulder_negative|elbow_low|wrist_middle,499.6640930175781,418.5494384765625,383.484619140625
20,1,shoulder_negative|elbow_low|wrist_middle,6.211332321166992,48.3015251159668,1168.2689208984375
20,1,shoulder_negative|elbow_low|wrist_middle,-59.11848449707031,-13.105971336364746,1177.0086669921875
20,1,shoulder_negative|elbow_low|wrist_middle,-595.5524291992188,37.58994674682617,657.593017578125
20,1,shoulder_negative|elbow_low|wrist_middle,291.5660705566406,237.58872985839844,655.285400390625
20,1,shoulder_negative|elbow_low|wrist_middle,-580.3378295898438,191.8177490234375,531.1309204101562
20,1,shoulder_negative|elbow_low|wrist_middle,216.82571411132812,185.518798828125,1029.40283203125
20,1,shoulder_negative|elbow_low|wrist_middle,-507.2685546875,237.5553436279297,374.6441955566406
20,1,shoulder_negative|elbow_low|wrist_middle,-464.5490417480469,242.9207305908203,361.6930847167969
20,1,shoulder_negative|elbow_low|wrist_middle,404.7998962402344,159.9669647216797,403.8569030761719
20,1,shoulder_negative|elbow_low|wrist_middle,570.609619140625,238.4297332763672,390.337890625
20,1,shoulder_negative|elbow_low|wrist_middle,305.0333251953125,524.069091796875,158.58444213867188
20,1,shoulder_negative|elbow_low|wrist_middle,52.30445098876953,232.3107452392578,991.3726196289062
20,1,shoulder_negative|elbow_low|wrist_middle,-342.2508239746094,351.73760986328125,921.431884765625
20,1,shoulder_negative|elbow_low|wrist_middle,-176.0823211669922,529.2388916015625,950.3490600585938
20,1,shoulder_negative|elbow_low|wrist_middle,-55.18638610839844,555.6368408203125,769.0420532226562
20,1,shoulder_negative|elbow_low|wrist_middle,-561.3875122070312,88.48832702636719,926.58837890625
20,1,shoulder_negative|elbow_low|wrist_middle,30.249732971191406,-10.00897216796875,1174.6431884765625
20,1,shoulder_negative|elbow_low|wrist_middle,-164.7056884765625,454.4799499511719,605.5676879882812
20,1,shoulder_negative|elbow_low|wrist_middle,-164.24246215820312,446.1922912597656,944.3961791992188
20,1,shoulder_negative|elbow_low|wrist_middle,122.86213684082031,695.6229858398438,617.623046875
20,1,shoulder_negative|elbow_low|wrist_middle,23.432449340820312,186.30645751953125,1136.23681640625
20,1,shoulder_negative|elbow_low|wrist_middle,483.0896301269531,151.51821899414062,684.2404174804688
20,1,shoulder_negative|elbow_low|wrist_middle,-56.32305145263672,90.3582763671875,-10.559005737304688
20,1,shoulder_negative|elbow_low|wrist_middle,100.3886947631836,447.81536865234375,314.0341491699219
20,1,shoulder_negative|elbow_low|wrist_middle,31.31942367553711,-85.37743377685547,1170.5926513671875
20,1,shoulder_negative|elbow_low|wrist_middle,76.10565948486328,459.57220458984375,229.07510375976562
20,1,shoulder_negative|elbow_low|wrist_middle,371.3030090332031,588.380615234375,735.8111572265625
20,1,shoulder_negative|elbow_low|wrist_middle,-405.0044860839844,668.5480346679688,439.24176025390625
20,1,shoulder_negative|elbow_low|wrist_middle,-690.5468139648438,140.39694213867188,726.8429565429688
20,1,shoulder_negative|elbow_low|wrist_middle,115.23223876953125,602.861328125,482.4708557128906
20,1,shoulder_negative|elbow_low|wrist_middle,-85.2717056274414,687.415283203125,370.965087890625
20,1,shoulder_negative|elbow_low|wrist_middle,-9.795417785644531,-17.847414016723633,1166.7269287109375
20,1,shoulder_negative|elbow_low|wrist_middle,-448.7587890625,328.60174560546875,944.9166259765625
20,1,shoulder_negative|elbow_low|wrist_middle,-271.9151611328125,96.5522689819336,1042.045654296875
20,1,shoulder_negative|elbow_low|wrist_middle,558.3637084960938,518.4931640625,514.6010131835938
20,1,shoulder_negative|elbow_low|wrist_middle,-670.3357543945312,314.2980041503906,411.04107666015625
20,1,shoulder_negative|elbow_low|wrist_middle,257.9801330566406,416.242431640625,997.916748046875
20,1,shoulder_negative|elbow_low|wrist_middle,-346.7560119628906,39.072906494140625,1100.278564453125
20,1,shoulder_negative|elbow_low|wrist_middle,318.4561462402344,215.43612670898438,190.19639587402344
20,1,shoulder_negative|elbow_low|wrist_middle,591.2081298828125,340.93011474609375,692.6690673828125
20,1,shoulder_negative|elbow_low|wrist_middle,-179.57406616210938,304.0799255371094,97.35148620605469
20,1,shoulder_negative|elbow_low|wrist_middle,-334.9086608886719,137.0074920654297,1079.71142578125
20,1,shoulder_negative|elbow_low|wrist_middle,105.91087341308594,218.00579833984375,1142.917724609375
20,1,shoulder_negative|elbow_low|wrist_middle,-43.57579803466797,313.1748962402344,1006.5867919921875
20,1,shoulder_negative|elbow_low|wrist_middle,89.4610824584961,-76.9280776977539,1173.1693115234375
